Fecha,Temperatura [°C],Registro de Lluvia [mm],Velocidad de Viento [Km/h],Rafaga de Viento [km/h],Temperatura de suelo [°C]
17-05-2020 16:30,29.8293859113661,0,2.4743664,8.2881216,13.8
17-05-2020 16:40,29.6581613966549,0,3.9428928,8.449056,13.8
17-05-2020 16:50,29.5876571847149,0,2.5146,3.721608,13.9
17-05-2020 17:00,29.4869368819436,0,2.2329648,5.4114192,13.9
17-05-2020 17:10,29.517152972775,0,0.0402336,1.7501616,14
17-05-2020 17:20,29.4466487608351,0,0,0,14
17-05-2020 17:30,29.3962886094494,0,0,0,14.1
17-05-2020 17:40,29.4466487608351,0,0,0,14.1
17-05-2020 17:50,29.366072518618,0,0,0,14.2
17-05-2020 18:00,28.9229031864241,0,0,0,14.2
17-05-2020 18:10,27.9660603100964,0,0,0,14.2
17-05-2020 18:20,26.6164082529606,0,0,0,14.3
17-05-2020 18:30,24.9343791966793,0,0,0,14.3
17-05-2020 18:40,23.4235746551093,0,0,0,14.3
17-05-2020 18:50,21.7516176291051,0,0,0,14.3
17-05-2020 19:00,20.4120376022464,0,0,0,14.3
17-05-2020 19:10,19.2638261506532,0,0,0,14.3
17-05-2020 19:20,18.5084238798682,0,0,0,14.3
17-05-2020 19:30,17.8839580026859,0,0.2615184,0,14.3
17-05-2020 19:40,17.2494200952265,0,0.0804672,2.5146,14.3
17-05-2020 19:50,16.8465388841411,0,0,0,14.3
17-05-2020 20:00,16.3429373702845,0,0,0,14.3
17-05-2020 20:10,15.8896960078135,0,0,0,14.3
17-05-2020 20:20,15.4868147967281,0,0,0,14.3
17-05-2020 20:30,15.174581858137,0,0,0,14.3
17-05-2020 20:40,14.6004761323404,0,0.0603504,2.3536656,14.3
17-05-2020 20:50,14.2781711634721,0,0.7644384,3.9026592,14.2
17-05-2020 21:00,14.046514467098,0,0,0,14.2
17-05-2020 21:10,13.7846416798926,0,0,0,14.2
17-05-2020 21:20,13.8047857404468,0,0,0,14.2
17-05-2020 21:30,13.8450738615554,0,0,0,14.2
17-05-2020 21:40,13.6939934073984,0,0,0,14.1
17-05-2020 21:50,13.2608961054816,0,0,0,14.1
17-05-2020 22:00,13.0393114393847,0,0,0,14.1
17-05-2020 22:10,12.7673666219021,0,0,0,14.1
17-05-2020 22:20,12.6263581980222,0,0,0,14.1
17-05-2020 22:30,12.3644854108168,0,0.1207008,2.7962352,14
17-05-2020 22:40,12.0119643511171,0,0,0,14
17-05-2020 22:50,11.6896593822488,0,0,0,14
17-05-2020 23:00,11.4177145647662,0,0,0,13.9
17-05-2020 23:10,11.2162739592235,0,0.5431536,4.5463968,13.9
17-05-2020 23:20,10.9342571114638,0,0,0,13.9
17-05-2020 23:30,10.6925283848126,0,0,0,13.8
17-05-2020 23:40,10.5011598095471,0,0,0,13.8
17-05-2020 23:50,10.2896471737273,0,0,0,13.8
18-05-2020 00:00,10.269503113173,0,0,0,13.8
18-05-2020 00:10,10.4608716884385,0,0,0,13.8
18-05-2020 00:20,10.3097912342815,0,0,0,13.7
18-05-2020 00:30,10.0479184470761,0,0,0,13.7
18-05-2020 00:40,9.91698205347333,0,0,0,13.6
18-05-2020 00:50,9.89683799291906,0,0,0,13.6
18-05-2020 01:00,9.80618972042485,0,0,0,13.6
18-05-2020 01:10,9.70546941765353,0,0,0,13.6
18-05-2020 01:20,9.64503723599072,0,0,0,13.5
18-05-2020 01:30,9.65510926626786,0,0,0,13.5
18-05-2020 01:40,9.75582956903919,0,0,0,13.5
18-05-2020 01:50,9.64503723599072,0,0,0,13.4
18-05-2020 02:00,9.52417287266512,0,0,0,13.4
18-05-2020 02:10,9.41338053961665,0,0,0,13.4
18-05-2020 02:20,9.27237211573679,0,0,0,13.4
18-05-2020 02:30,9.15150775241118,0,0,0,13.3
18-05-2020 02:40,9.75582956903919,0,0,0,13.3
18-05-2020 02:50,10.4910877792699,0,0,0,13.3
18-05-2020 03:00,9.95727017458186,0,0,0,13.2
18-05-2020 03:10,10.0680625076303,0,0,0,13.2
18-05-2020 03:20,9.91698205347333,0,0,0,13.2
18-05-2020 03:30,9.84647784153339,0,0,0,13.2
18-05-2020 03:40,9.75582956903919,0,0,0,13.1
18-05-2020 03:50,10.118422659016,0,0,0,13.1
18-05-2020 04:00,10.3299352948358,0,0,0,13.1
18-05-2020 04:10,10.3601513856672,0,0,0,13.1
18-05-2020 04:20,10.0982785984617,0,0,0,13
18-05-2020 04:30,9.78604565987059,0,0,0,13
18-05-2020 04:40,9.49395678183372,0,0,0,13
18-05-2020 04:50,9.28244414601392,0,0,0,13
18-05-2020 05:00,8.99035526797705,0,0,0,12.9
18-05-2020 05:10,8.72848248077158,0,0,0,12.9
18-05-2020 05:20,8.73855451104871,0,0,0,12.9
18-05-2020 05:30,8.58747405689171,0,0,0,12.9
18-05-2020 05:40,8.48675375412038,0,0,0,12.9
18-05-2020 05:50,8.31552923940911,0,0,0,12.8
18-05-2020 06:00,8.11408863386644,0,0,0,12.8
18-05-2020 06:10,7.94286411915517,0,0,0,12.8
18-05-2020 06:20,7.67091930167257,0,0,0,12.8
18-05-2020 06:30,7.51983884751557,0,0,0,12.7
18-05-2020 06:40,7.5299108777927,0,0,0,12.7
18-05-2020 06:50,7.44933463557563,0,0,0,12.7
18-05-2020 07:00,7.33854230252717,0,0,0,12.7
18-05-2020 07:10,7.13710169698449,0,0,0,12.6
18-05-2020 07:20,6.96587718227323,0,0,0,12.6
18-05-2020 07:30,6.91551703088756,0,0,0,12.6
18-05-2020 07:40,7.20760590892443,0,0,0,12.6
18-05-2020 07:50,7.55005493834697,0,0,0,12.6
18-05-2020 08:00,7.4996947869613,0,0,0,12.5
18-05-2020 08:10,7.35868636308143,0,0,0,12.5
18-05-2020 08:20,7.26803809058723,0,0,0,12.5
18-05-2020 08:30,7.55005493834697,0,0.3218688,4.9084992,12.5
18-05-2020 08:40,8.25509705774631,0,0,0,12.4
18-05-2020 08:50,9.31266023684532,0,0,0,12.4
18-05-2020 09:00,10.2997192040044,0,0,0,12.4
18-05-2020 09:10,11.4882187767061,0,0,0,12.4
18-05-2020 09:20,12.6767183494079,0,0,0,12.3
18-05-2020 09:30,13.8450738615554,0,0.2212848,0,12.3
18-05-2020 09:40,14.9630692223172,0,0.0804672,1.9312128,12.3
18-05-2020 09:50,16.1213527041875,0,0,0,12.3
18-05-2020 10:00,17.1889879135637,0,0,0,12.3
18-05-2020 10:10,18.2868392137712,0,0,0,12.3
18-05-2020 10:20,19.0926016359419,0,0,0,12.3
18-05-2020 10:30,19.7875717250641,0,0,0,12.3
18-05-2020 10:40,20.5026858747406,0,0,0,12.3
18-05-2020 10:50,21.4595287510682,0,0,0,12.3
18-05-2020 11:00,22.0839946282505,0,0,0,12.3
18-05-2020 11:10,22.8393968990355,0,0,0,12.3
18-05-2020 11:20,23.7257355634233,0,2.2530816,8.4691728,12.3
18-05-2020 11:30,24.5919301672567,0,3.7417248,10.0785168,12.3
18-05-2020 11:40,25.7099255280186,0,9.55548,22.430232,12.4
18-05-2020 11:50,26.2336711024295,0,13.2569712,32.5288656,12.4
18-05-2020 12:00,26.4653277988036,0,12.9351024,33.494472,12.4
18-05-2020 12:10,26.5861921621292,0,13.478256,27.962352,12.5
18-05-2020 12:20,26.5962641924063,0,13.9409424,28.0830528,12.5
18-05-2020 12:30,26.8279208887804,0,11.8085616,28.0227024,12.6
18-05-2020 12:40,26.9790013429374,0,13.2972048,31.2011568,12.6
18-05-2020 12:50,27.0495055548773,0,15.1680672,31.9454784,12.7
18-05-2020 13:00,27.0092174337688,0,15.288768,34.6210128,12.7
18-05-2020 13:10,27.1300817970944,0,12.573,27.6002496,12.8
18-05-2020 13:20,27.1703699182029,0,15.4497024,35.2446336,12.8
18-05-2020 13:30,27.3415944329142,0,13.377672,36.4516416,12.9
18-05-2020 13:40,27.5833231595654,0,10.8228384,22.9130352,12.9
18-05-2020 13:50,27.6739714320596,0,11.06424,25.4276352,13
18-05-2020 14:00,27.6437553412282,0,10.762488,25.0051824,13.1
18-05-2020 14:10,27.7444756439995,0,10.8027216,23.9188752,13.1
18-05-2020 14:20,27.8149798559394,0,10.8228384,28.0025856,13.2
18-05-2020 14:30,28.0164204614821,0,13.0558032,29.9539152,13.3
18-05-2020 14:40,28.0567085825906,0,15.2485344,31.784544,13.3
18-05-2020 14:50,28.0667806128678,0,15.0473664,28.4853888,13.4
18-05-2020 15:00,28.0969967036992,0,12.7942848,32.0460624,13.5
18-05-2020 15:10,28.1473568550849,0,12.874752,31.3017408,13.5
18-05-2020 15:20,28.0567085825906,0,14.5243296,35.7877872,13.6
18-05-2020 15:30,28.1372848248077,0,12.2310144,26.5340592,13.7
18-05-2020 15:40,28.2480771578562,0,10.5412032,25.4678688,13.8
18-05-2020 15:50,28.2682212184104,0,11.9896128,30.9195216,13.8
18-05-2020 16:00,28.2883652789647,0,12.0097296,24.6833136,13.9
18-05-2020 16:10,28.3487974606275,0,11.466576,26.15184,13.9
18-05-2020 16:20,28.3689415211818,0,11.7884448,29.269944,14
18-05-2020 16:30,28.4293737028446,0,11.0240064,28.16352,14.1
18-05-2020 16:40,28.2279330973019,0,13.07592,29.2900608,14.1
18-05-2020 16:50,27.9962764009278,0,13.176504,31.1609232,14.2
18-05-2020 17:00,27.3415944329142,0,13.0155696,27.0772128,14.2
18-05-2020 17:10,26.8077768282261,0,12.170664,29.0084256,14.3
18-05-2020 17:20,26.3746795263094,0,11.4062256,24.4821456,14.3
18-05-2020 17:30,26.0725186179954,0,8.9318592,19.7748144,14.4
18-05-2020 17:40,25.5890611646929,0,9.9376992,21.0824064,14.4
18-05-2020 17:50,25.0250274691735,0,10.0785168,21.8066112,14.5
18-05-2020 18:00,24.3502014406055,0,10.6015536,24.8643648,14.5
18-05-2020 18:10,23.554511048712,0,9.756648,26.5340592,14.5
18-05-2020 18:20,22.8293248687584,0,10.8228384,25.2667008,14.5
18-05-2020 18:30,22.1544988401905,0,8.3283552,18.1654704,14.6
18-05-2020 18:40,21.5098889024539,0,7.6846176,18.8293248,14.6
18-05-2020 18:50,20.915639116103,0,6.8799456,18.0246528,14.6
18-05-2020 19:00,20.3616774508607,0,6.3971424,14.5042128,14.6
18-05-2020 19:10,19.8782199975583,0,5.4918864,16.7572944,14.6
18-05-2020 19:20,19.3041142717617,0,0.0201168,1.207008,14.6
18-05-2020 19:30,18.8206568184593,0,0,0,14.6
18-05-2020 19:40,18.347271395434,0,0,0,14.6
18-05-2020 19:50,17.8738859724087,0,0,0,14.6
18-05-2020 20:00,17.5213649127091,0,0,0,14.7
18-05-2020 20:10,17.0379074594067,0,0,0,14.7
18-05-2020 20:20,16.5443779758271,0,0,0,14.6
18-05-2020 20:30,16.1414967647418,0,0,0,14.6
18-05-2020 20:40,15.7889757050421,0,0,0,14.6
18-05-2020 20:50,15.4868147967281,0,0,0,14.6
18-05-2020 21:00,15.4163105847882,0,0,0,14.6
18-05-2020 21:10,15.255158100354,0,0,0,14.6
18-05-2020 21:20,14.9832132828715,0,0,0,14.6
18-05-2020 21:30,14.7011964351117,0,0,0,14.5
18-05-2020 21:40,14.6709803442803,0,1.0460736,9.4146624,14.5
18-05-2020 21:50,14.650836283726,0,1.1265408,7.6645008,14.5
18-05-2020 22:00,14.8119887681602,0,2.8565856,13.4380224,14.5
18-05-2020 22:10,15.1947259186913,0,1.00584,0,14.5
18-05-2020 22:20,15.7083994628251,0,1.8909792,15.489936,14.5
18-05-2020 22:30,16.4839457941643,0,8.8111584,19.6742304,14.4
18-05-2020 22:40,16.9170430960811,0,4.8481488,14.5042128,14.4
18-05-2020 22:50,17.138627762178,0,3.1382208,16.2141408,14.4
18-05-2020 23:00,17.3098522768893,0,3.2991552,15.7313376,14.4
18-05-2020 23:10,17.4710047613234,0,8.6301072,22.2894144,14.3
18-05-2020 23:20,17.5616530338176,0,5.7735216,16.7774112,14.3
18-05-2020 23:30,17.5616530338176,0,4.828032,17.1797472,14.3
18-05-2020 23:40,17.5415089732633,0,5.2504848,14.2628112,14.3
18-05-2020 23:50,17.6724453668661,0,7.242048,19.4529456,14.3
19-05-2020 00:00,17.6925894274203,0,5.1901344,14.5645632,14.3
19-05-2020 00:10,17.6220852154804,0,2.615184,12.07008,14.2
19-05-2020 00:20,17.5012208521548,0,3.1784544,14.8059648,14.2
19-05-2020 00:30,17.4206446099377,0,3.1784544,14.6651472,14.2
19-05-2020 00:40,17.5213649127091,0,6.2965584,20.418552,14.2
19-05-2020 00:50,17.591869124649,0,5.4717696,16.0532064,14.2
19-05-2020 01:00,17.6019411549261,0,2.6956512,15.7514544,14.2
19-05-2020 01:10,17.6321572457575,0,7.0811136,18.0246528,14.2
19-05-2020 01:20,17.6422292760347,0,7.1615808,17.4211488,14.2
19-05-2020 01:30,17.5515810035405,0,6.4172592,14.5042128,14.2
19-05-2020 01:40,17.289708216335,0,3.0376368,12.8144016,14.2
19-05-2020 01:50,16.9371871566353,0,1.9312128,9.6962976,14.1
19-05-2020 02:00,16.5947381272128,0,0.9857232,0,14.1
19-05-2020 02:10,16.3429373702845,0,3.8624256,10.56132,14.1
19-05-2020 02:20,16.1314247344647,0,0.8247888,11.7482112,14.1
19-05-2020 02:30,15.9400561591991,0,0,0,14.1
19-05-2020 02:40,15.7587596142107,0,0,0,14.1
19-05-2020 02:50,15.6177511903309,0,0,0,14.1
19-05-2020 03:00,15.5271029178367,0,0,0,14.1
19-05-2020 03:10,15.4868147967281,0,1.6696944,9.7968816,14
19-05-2020 03:20,15.3860944939568,0,0.2212848,6.3971424,14
19-05-2020 03:30,15.2954462214626,0,0,0,14
19-05-2020 03:40,15.1544377975827,0,0,0,14
19-05-2020 03:50,15.0033573434257,0,0,0,14
19-05-2020 04:00,14.8119887681602,0,0.1408176,9.6359472,14
19-05-2020 04:10,14.7918447076059,0,1.2472416,14.6249136,14
19-05-2020 04:20,14.7717006470517,0,0,0.2212848,14
19-05-2020 04:30,14.7817726773288,0,0.0603504,10.4003856,13.9
19-05-2020 04:40,14.3285313148578,0,0.0402336,5.5924704,13.9
19-05-2020 04:50,13.9256501037724,0,0,0,13.9
19-05-2020 05:00,13.5227688926871,0,0,0,13.9
19-05-2020 05:10,13.2206079843731,0,0,0,13.9
19-05-2020 05:20,12.9385911366134,0,0,0,13.9
19-05-2020 05:30,12.7270785007936,0,0,0,13.9
19-05-2020 05:40,12.5457819558052,0,0,0,13.9
19-05-2020 05:50,12.4652057135881,0,0,0,13.8
19-05-2020 06:00,12.5961421071908,0,0,0,13.8
19-05-2020 06:10,12.8580148943963,0,0,0,13.8
19-05-2020 06:20,13.0695275302161,0,0,0,13.8
19-05-2020 06:30,13.1702478329874,0,0,0,13.8
19-05-2020 06:40,13.0493834696618,0,0,0,13.8
19-05-2020 06:50,12.6666463191308,0,0,0,13.8
19-05-2020 07:00,12.5759980466366,0,0,0,13.7
19-05-2020 07:10,12.6767183494079,0,0,0,13.7
19-05-2020 07:20,12.5256378952509,0,0,0,13.7
19-05-2020 07:30,12.0421804419485,0,0,0,13.7
19-05-2020 07:40,11.4580026858747,0,0,0,13.7
19-05-2020 07:50,10.7831766573068,0,0,0,13.6
19-05-2020 08:00,10.0579904773532,0,0,0,13.6
19-05-2020 08:10,9.71554144793065,0,0,0,13.6
19-05-2020 08:20,9.48388475155659,0,0,0,13.6
19-05-2020 08:30,9.46374069100232,0,0,0,13.6
19-05-2020 08:40,9.92705408375046,0,0,0,13.6
19-05-2020 08:50,10.8033207178611,0,0,0,13.5
19-05-2020 09:00,11.9011720180686,0,0,0,13.5
19-05-2020 09:10,13.1903918935417,0,0,0,13.5
19-05-2020 09:20,14.4091075570748,0,0,0,13.5
19-05-2020 09:30,15.8191917958735,0,0.402336,0,13.4
19-05-2020 09:40,17.742949578806,0,9.656064,22.4503488,13.4
19-05-2020 09:50,18.9818093028934,0,10.0986336,22.9532688,13.4
19-05-2020 10:00,19.8983640581126,0,10.1791008,26.1116064,13.4
19-05-2020 10:10,20.5429739958491,0,10.6417872,22.3698816,13.4
19-05-2020 10:20,21.1372237822,0,9.5152464,21.8669616,13.4
19-05-2020 10:30,21.8724819924307,0,9.5755968,24.4217952,13.4
19-05-2020 10:40,22.6883164448785,0,10.4003856,26.7352272,13.4
19-05-2020 10:50,23.3429984128922,0,7.3627488,18.5275728,13.4
19-05-2020 11:00,23.8465999267489,0,14.282928,39.3886944,13.4
19-05-2020 11:10,24.2394091075571,0,18.4873392,42.647616,13.4
19-05-2020 11:20,24.6523623489195,0,16.2141408,39.8111472,13.4
19-05-2020 11:30,25.065315590282,0,14.987016,33.2128368,13.5
19-05-2020 11:40,25.2768282261018,0,17.501616,43.25112,13.5
19-05-2020 11:50,25.6192772555243,0,16.2342576,46.3893408,13.5
19-05-2020 12:00,25.8307898913441,0,17.1797472,39.428928,13.6
19-05-2020 12:10,26.0221584666097,0,18.5476896,41.1187392,13.6
19-05-2020 12:20,26.1631668904896,0,18.2660544,37.8397008,13.6
19-05-2020 12:30,26.4854718593578,0,14.8059648,33.7358736,13.7
19-05-2020 12:40,26.5257599804664,0,19.2718944,38.5639056,13.7
19-05-2020 12:50,26.6768404346234,0,16.898112,37.0953792,13.7
19-05-2020 13:00,26.8480649493346,0,17.6022,41.6618928,13.8
19-05-2020 13:10,27.0192894640459,0,17.2602144,43.4321712,13.8
19-05-2020 13:20,27.1300817970944,0,16.8377616,38.926008,13.9
19-05-2020 13:30,27.3516664631913,0,15.5502864,61.3763568,13.9
19-05-2020 13:40,27.3415944329142,0,17.7832512,38.1012192,14
19-05-2020 13:50,27.331522402637,0,17.9643024,40.3744176,14.1
19-05-2020 14:00,27.4423147356855,0,16.7371776,39.8111472,14.1
19-05-2020 14:10,27.6236112806739,0,14.6651472,32.6495664,14.2
19-05-2020 14:20,27.5833231595654,0,17.3809152,38.3426208,14.2
19-05-2020 14:30,27.6840434623367,0,15.892272,40.3140672,14.3
19-05-2020 14:40,27.8149798559394,0,15.1077168,29.8332144,14.4
19-05-2020 14:50,27.9157001587108,0,15.3491184,30.9999888,14.4
19-05-2020 15:00,27.9257721889879,0,15.6106368,32.4483984,14.5
19-05-2020 15:10,28.0567085825906,0,13.880592,29.3302944,14.5
19-05-2020 15:20,27.9761323403736,0,15.7715712,32.9513184,14.6
19-05-2020 15:30,27.9962764009278,0,13.0356864,31.985712,14.7
19-05-2020 15:40,28.0365645220364,0,14.8663152,34.299144,14.7
19-05-2020 15:50,28.0667806128678,0,13.3977888,28.8072576,14.8
19-05-2020 16:00,28.0164204614821,0,14.1018768,30.0142656,14.9
19-05-2020 16:10,28.0667806128678,0,11.9292624,26.6949936,14.9
19-05-2020 16:20,27.9962764009278,0,14.2225776,31.18104,15
19-05-2020 16:30,27.9559882798193,0,13.377672,33.2329536,15
19-05-2020 16:40,27.9257721889879,0,11.4263424,26.5340592,15.1
19-05-2020 16:50,27.9157001587108,0,10.9033056,25.9305552,15.1
19-05-2020 17:00,27.8854840678794,0,9.8371152,21.8669616,15.2
19-05-2020 17:10,27.8049078256623,0,9.1933776,26.956512,15.2
19-05-2020 17:20,27.6437553412282,0,8.9922096,23.0739696,15.3
19-05-2020 17:30,27.4120986448541,0,8.9117424,19.9558656,15.3
19-05-2020 17:40,27.0495055548773,0,6.9604128,15.4295856,15.3
19-05-2020 17:50,26.8279208887804,0,3.0979872,8.54964,15.4
19-05-2020 18:00,26.4149676474179,0,3.5003232,11.3257584,15.4
19-05-2020 18:10,25.4984128921988,0,5.5924704,12.0499632,15.4
19-05-2020 18:20,24.6422903186424,0,2.6755344,12.2913648,15.5
19-05-2020 18:30,23.8768160175803,0,3.8825424,9.3945456,15.5
19-05-2020 18:40,23.2221340495666,0,3.3393888,5.230368,15.5
19-05-2020 18:50,22.6278842632157,0,1.2874752,9.1129104,15.5
19-05-2020 19:00,22.1041386888048,0,3.4600896,11.1849408,15.5
19-05-2020 19:10,21.6206812355024,0,1.4484096,9.9175824,15.5
19-05-2020 19:20,21.1372237822,0,1.911096,0,15.6
19-05-2020 19:30,20.7544866316689,0,1.9714464,8.348472,15.6
19-05-2020 19:40,20.4422536930778,0,2.816352,8.650224,15.6
19-05-2020 19:50,20.2005249664266,0,1.7903952,10.5412032,15.6
19-05-2020 20:00,19.9386521792211,0,0.201168,4.1842944,15.6
19-05-2020 20:10,19.7573556342327,0,0.4224528,9.1330272,15.6
19-05-2020 20:20,19.5156269075815,0,0,0,15.5
19-05-2020 20:30,19.2436820900989,0,1.3679424,6.9000624,15.5
19-05-2020 20:40,18.7098644854108,0,0,0,15.5
19-05-2020 20:50,18.3170553046026,0,0,0,15.5
19-05-2020 21:00,18.0551825173971,0,0,5.5723536,15.5
19-05-2020 21:10,17.8235258210231,0,0,0,15.5
19-05-2020 21:20,17.6825173971432,0,0,0,15.5
19-05-2020 21:30,17.4810767916005,0,0,0,15.5
19-05-2020 21:40,17.3400683677207,0,0,0,15.5
19-05-2020 21:50,17.2594921255036,0,0,0,15.4
19-05-2020 22:00,17.1688438530094,0,0,0,15.4
19-05-2020 22:10,17.1084116713466,0,0,0,15.4
19-05-2020 22:20,16.9774752777439,0,0,0,15.4
19-05-2020 22:30,16.7961787327555,0,0,0,15.4
19-05-2020 22:40,16.6450982785985,0,0,0,15.4
19-05-2020 22:50,16.4738737638872,0,0,0,15.4
19-05-2020 23:00,16.2120009766817,0,0,0,15.3
19-05-2020 23:10,16.0105603711391,0,0,0,15.3
19-05-2020 23:20,16.0105603711391,0,0,0,15.3
19-05-2020 23:30,16.0307044316933,0,0,0,15.3
19-05-2020 23:40,15.8695519472592,0,0,0,15.3
19-05-2020 23:50,15.7285435233793,0,0,0,15.2
20-05-2020 00:00,15.4565987058967,0,0,0,15.2
20-05-2020 00:10,15.0134293737028,0,0,0,15.2
20-05-2020 00:20,14.5904041020632,0,0,0,15.2
20-05-2020 00:30,14.1371627395922,0,0,0,15.2
20-05-2020 00:40,13.9357221340496,0,0,0,15.1
20-05-2020 00:50,13.7544255890612,0,0,0,15.1
20-05-2020 01:00,13.5731290440728,0,0,0,15.1
20-05-2020 01:10,13.3716884385301,0,0,0,15.1
20-05-2020 01:20,13.2407520449274,0,0,0,15
20-05-2020 01:30,13.1601758027103,0,0,0,15
20-05-2020 01:40,13.1098156513246,0,0,0,15
20-05-2020 01:50,12.9990233182762,0,0,0,15
20-05-2020 02:00,12.908375045782,0,0,0,15
20-05-2020 02:10,12.7170064705164,0,0,0,14.9
20-05-2020 02:20,12.5759980466366,0,0,0,14.9
20-05-2020 02:30,12.535709925528,0,0,0,14.9
20-05-2020 02:40,12.6666463191308,0,0,0,14.8
20-05-2020 02:50,12.908375045782,0,0,0,14.8
20-05-2020 03:00,13.2608961054816,0,0,0,14.8
20-05-2020 03:10,13.5026248321328,0,0,0,14.8
20-05-2020 03:20,13.5630570137956,0,0,0,14.8
20-05-2020 03:30,13.6335612257356,0,0,0,14.7
20-05-2020 03:40,13.6033451349042,0,0,0,14.7
20-05-2020 03:50,13.51269686241,0,0,0,14.7
20-05-2020 04:00,13.3918324990844,0,0,0,14.7
20-05-2020 04:10,13.3817604688072,0,0,0,14.7
20-05-2020 04:20,13.5731290440728,0,0,0,14.7
20-05-2020 04:30,13.8752899523868,0,0,0,14.7
20-05-2020 04:40,14.0868025882066,0,0,0,14.6
20-05-2020 04:50,14.0868025882066,0,0,0,14.6
20-05-2020 05:00,14.0263704065438,0,0,0,14.6
20-05-2020 05:10,13.965938224881,0,0,0,14.6
20-05-2020 05:20,13.9961543157124,0,0,0,14.6
20-05-2020 05:30,14.046514467098,0,0,0,14.6
20-05-2020 05:40,14.0767305579294,0,0,0,14.6
20-05-2020 05:50,14.0364424368209,0,0,0,14.6
20-05-2020 06:00,14.0565864973752,0,0,0,14.6
20-05-2020 06:10,14.0062263459895,0,0,0,14.6
20-05-2020 06:20,13.9457941643267,0,0,0,14.5
20-05-2020 06:30,13.7947137101697,0,0,0,14.5
20-05-2020 06:40,13.6537052862898,0,0,0,14.5
20-05-2020 06:50,13.5529849835185,0,0,0,14.5
20-05-2020 07:00,13.4824807715786,0,0,0,14.5
20-05-2020 07:10,13.3213282871444,0,0,0,14.5
20-05-2020 07:20,13.0795995604932,0,0,0,14.5
20-05-2020 07:30,12.8277988035649,0,0,0,14.5
20-05-2020 07:40,12.535709925528,0,0,0,14.5
20-05-2020 07:50,12.1227566841655,0,0,0,14.4
20-05-2020 08:00,11.8004517152973,0,0,0,14.5
20-05-2020 08:10,11.6594432914174,0,0,0,14.4
20-05-2020 08:20,11.8407398364058,0,0,0,14.4
20-05-2020 08:30,12.6465022585765,0,0,0,14.4
20-05-2020 08:40,13.291112196313,0,0,0,14.4
20-05-2020 08:50,13.9760102551581,0,0.301752,2.8364688,14.4
20-05-2020 09:00,14.499755829569,0,0.0402336,0,14.4
20-05-2020 09:10,14.9832132828715,0,0.0201168,4.727448,14.4
20-05-2020 09:20,15.3659504334025,0,0.301752,8.0266032,14.3
20-05-2020 09:30,15.6983274325479,0,0,0.2212848,14.3
20-05-2020 09:40,15.8695519472592,0,0.2816352,8.0064864,14.3
20-05-2020 09:50,16.1817848858503,0,4.325112,11.466576,14.3
20-05-2020 10:00,16.3630814308387,0,6.2160912,19.6339968,14.3
20-05-2020 10:10,16.5242339152729,0,7.9260192,15.3692352,14.3
20-05-2020 10:20,16.7659626419241,0,8.348472,17.300448,14.3
20-05-2020 10:30,16.9573312171896,0,5.3711856,15.4094688,14.3
20-05-2020 10:40,17.2494200952265,0,7.1816976,13.5989568,14.3
20-05-2020 10:50,17.5717250640947,0,1.4484096,12.6937008,14.3
20-05-2020 11:00,17.8436698815773,0,5.8539888,15.3692352,14.3
20-05-2020 11:10,18.1559028201685,0,5.2102512,12.3919488,14.3
20-05-2020 11:20,18.4782077890367,0,3.4802064,12.3114816,14.3
20-05-2020 11:30,18.6695763643023,0,6.1959744,14.4237456,14.3
20-05-2020 11:40,18.8307288487364,0,4.425696,12.5931168,14.3
20-05-2020 11:50,19.1228177267733,0,0.0201168,4.425696,14.3
20-05-2020 12:00,19.4249786350873,0,3.5003232,13.57884,14.3
20-05-2020 12:10,19.5659870589672,0,7.3023984,12.7540512,14.3
20-05-2020 12:20,19.858075937004,0,3.5606736,14.383512,14.3
20-05-2020 12:30,20.1400927847638,0,5.5522368,16.0733232,14.4
20-05-2020 12:40,20.4120376022464,0,3.3796224,11.3861088,14.4
20-05-2020 12:50,20.5832621169576,0,4.325112,12.4925328,14.4
20-05-2020 13:00,20.613478207789,0,4.9084992,11.8487952,14.4
20-05-2020 13:10,20.7343425711146,0,5.8741056,13.57884,14.5
20-05-2020 13:20,20.8451349041631,0,6.8598288,14.7053808,14.5
20-05-2020 13:30,20.8854230252716,0,6.0752736,14.8461984,14.5
20-05-2020 13:40,20.9962153583201,0,7.8857856,16.2543744,14.5
20-05-2020 13:50,21.1674398730314,0,5.9948064,12.874752,14.6
20-05-2020 14:00,21.3588084482969,0,6.4977264,16.3348416,14.6
20-05-2020 14:10,21.439384690514,0,6.2563248,17.4814992,14.6
20-05-2020 14:20,21.590465144671,0,6.9805296,13.780008,14.7
20-05-2020 14:30,21.9127701135392,0,6.1557408,12.7942848,14.7
20-05-2020 14:40,22.1242827493591,0,8.4892896,17.4211488,14.7
20-05-2020 14:50,22.2149310218532,0,8.0869536,17.0188128,14.8
20-05-2020 15:00,22.4365156879502,0,6.8799456,13.4380224,14.8
20-05-2020 15:10,22.5372359907215,0,7.1012304,18.3264048,14.8
20-05-2020 15:20,22.6983884751557,0,6.0551568,0.905256,14.9
20-05-2020 15:30,22.7789647173727,0,7.04088,13.679424,14.9
20-05-2020 15:40,22.6379562934929,0,5.733288,19.3322448,15
20-05-2020 15:50,22.4264436576731,0,9.6761808,15.9325056,15
